timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision,best_epoch,best_val_loss,epochs_trained,final_train_loss,finetune_epochs_trained,neural_method,neural_validation_strategy,pretrain_epochs_trained,method_fidelity,reference_family
2026-06-29T11:19:22.653744+00:00,phoneme,1489,label_spreading,2,500,3823,400,100,1081,2,5,5,,,,,,,,,,,15.0,1.0,4223.0,3823.0,stratified_labeled_val,2,True,147,353,1.4149,success,,0.8260869565217391,0.7717599550762217,0.781801862159005,0.4222874250978453,0.8971625348902506,0.7451465898540682,,,,,,,,,,
2026-06-29T11:19:24.081145+00:00,phoneme,1489,label_propagation,0,50,4273,40,10,1081,2,5,5,,,,,,,,,,,15.0,1.0,4313.0,4273.0,stratified_labeled_val,2,True,15,35,3.7072,success,,0.7437557816836263,0.6018506284374122,0.6054645759136503,0.6564298097370243,0.7379308636266043,0.5348427862213693,,,,,,,,,,
2026-06-29T11:19:27.797397+00:00,phoneme,1489,label_propagation,0,100,4223,80,20,1081,2,5,5,,,,,,,,,,,15.0,1.0,4303.0,4223.0,stratified_labeled_val,2,True,30,70,3.6622,success,,0.7317298797409806,0.5951884486432029,0.5983122168235029,0.6063522169615828,0.7762358168034751,0.5420097225206013,,,,,,,,,,
2026-06-29T11:19:31.464968+00:00,phoneme,1489,label_propagation,0,250,4073,200,50,1081,2,5,5,,,,,,,,,,,15.0,1.0,4273.0,4073.0,stratified_labeled_val,2,True,74,176,3.5557,success,,0.7705827937095282,0.6965023039952434,0.706538111251226,0.5182568508310299,0.8327580226931145,0.6148117271962534,,,,,,,,,,
2026-06-29T11:19:35.029886+00:00,phoneme,1489,label_propagation,0,500,3823,400,100,1081,2,5,5,,,,,,,,,,,15.0,1.0,4223.0,3823.0,stratified_labeled_val,2,True,147,353,2.7077,success,,0.793709528214616,0.7211690917799396,0.7340484567257675,0.4305599892510285,0.8631847985862222,0.6943441195863734,,,,,,,,,,
2026-06-29T11:19:37.749039+00:00,phoneme,1489,label_propagation,1,50,4273,40,10,1081,2,5,5,,,,,,,,,,,15.0,1.0,4313.0,4273.0,stratified_labeled_val,2,True,15,35,2.4638,success,,0.6901017576318224,0.6884754818570697,0.6619405778661093,0.804178222983654,0.7316299734090871,0.410321679860002,,,,,,,,,,
2026-06-29T11:19:40.218525+00:00,phoneme,1489,label_propagation,1,100,4223,80,20,1081,2,5,5,,,,,,,,,,,15.0,1.0,4303.0,4223.0,stratified_labeled_val,2,True,30,70,2.163,success,,0.7437557816836263,0.6987484929063372,0.6955892324693163,0.5010834026206524,0.8193882438436255,0.5659719539753181,,,,,,,,,,
2026-06-29T11:19:42.385105+00:00,phoneme,1489,label_propagation,1,250,4073,200,50,1081,2,5,5,,,,,,,,,,,15.0,1.0,4273.0,4073.0,stratified_labeled_val,2,True,74,176,1.6023,success,,0.7659574468085106,0.6692362957702281,0.6834047764849969,0.4786043591593839,0.8401448461525757,0.6345541628850772,,,,,,,,,,
2026-06-29T11:19:43.994101+00:00,phoneme,1489,label_propagation,1,500,3823,400,100,1081,2,5,5,,,,,,,,,,,15.0,1.0,4223.0,3823.0,stratified_labeled_val,2,True,147,353,1.4022,success,,0.8001850138760407,0.7423613060927874,0.750344284871139,0.4182825345266431,0.8697582043701587,0.7292917755715189,,,,,,,,,,
2026-06-29T11:19:45.401498+00:00,phoneme,1489,label_propagation,2,50,4273,40,10,1081,2,5,5,,,,,,,,,,,15.0,1.0,4313.0,4273.0,stratified_labeled_val,2,True,15,35,2.2653,success,,0.7224791859389454,0.5904896196343337,0.5934459933808043,0.5975255861407099,0.8102589723685732,0.5592065136035872,,,,,,,,,,
2026-06-29T11:19:47.671590+00:00,phoneme,1489,label_propagation,2,100,4223,80,20,1081,2,5,5,,,,,,,,,,,15.0,1.0,4303.0,4223.0,stratified_labeled_val,2,True,30,70,2.1168,success,,0.7659574468085106,0.67108196937916,0.6850091620338218,0.5330862545126955,0.8453370934976134,0.655786394432977,,,,,,,,,,
2026-06-29T11:19:49.795452+00:00,phoneme,1489,label_propagation,2,250,4073,200,50,1081,2,5,5,,,,,,,,,,,15.0,1.0,4273.0,4073.0,stratified_labeled_val,2,True,74,176,2.1317,success,,0.7715078630897317,0.6639346292962491,0.6800307258318683,0.4712764838565628,0.859976547145193,0.6394717499457158,,,,,,,,,,
2026-06-29T11:19:51.931440+00:00,phoneme,1489,label_propagation,2,500,3823,400,100,1081,2,5,5,,,,,,,,,,,15.0,1.0,4223.0,3823.0,stratified_labeled_val,2,True,147,353,1.4961,success,,0.8029602220166513,0.7304821048111385,0.7448168856428813,0.4163624355637185,0.8800312154194263,0.6938883696633157,,,,,,,,,,
2026-06-29T11:19:53.433532+00:00,phoneme,1489,self_training_lr,0,50,4273,40,10,1081,2,5,5,2116.0,506.0,5.0,"{0: 2136, 1: 20}",0.4952024338871987,0.9838168831482276,0.9501460790634156,0.9957894682884216,,max_iter,,,,,stratified_labeled_val,2,True,15,35,0.2002,success,,0.7187789084181314,0.5611095512577007,0.5492076730608841,0.9141955971717834,0.770157893867574,0.517856183146066,,,,,,,,,,
2026-06-29T11:19:53.639674+00:00,phoneme,1489,self_training_lr,0,100,4223,80,20,1081,2,5,5,2111.0,159.0,5.0,"{0: 2112, 1: 79}",0.4998816007577552,0.9740326806359356,0.9500470161437988,0.9969437718391418,,max_iter,,,,,stratified_labeled_val,2,True,30,70,0.1882,success,,0.7326549491211841,0.633679207888087,0.6428782906205668,0.7436176538467407,0.7960014534163542,0.5499290190983781,,,,,,,,,,
2026-06-29T11:19:53.832394+00:00,phoneme,1489,self_training_lr,0,250,4073,200,50,1081,2,5,5,1767.0,128.0,5.0,"{0: 1899, 1: 68}",0.4338325558556347,0.970067973283974,0.9500084519386292,0.9919138550758362,,max_iter,,,,,stratified_labeled_val,2,True,74,176,0.1326,success,,0.7317298797409806,0.6256420631905792,0.6347598542255031,0.5812085270881653,0.7992881563083225,0.5692267053061957,,,,,,,,,,
2026-06-29T11:19:53.969513+00:00,phoneme,1489,self_training_lr,0,500,3823,400,100,1081,2,5,5,1485.0,47.0,5.0,"{0: 1767, 1: 118}",0.388438399162961,0.9650666644276192,0.9500049948692322,0.9878822565078736,,max_iter,,,,,stratified_labeled_val,2,True,147,353,0.1369,success,,0.7243293246993524,0.6296348291409979,0.6375258799171842,0.5309350490570068,0.7869341172973063,0.5426038928546016,,,,,,,,,,
2026-06-29T11:19:54.111015+00:00,phoneme,1489,self_training_lr,1,50,4273,40,10,1081,2,5,5,2136.0,106.0,5.0,"{0: 2134, 1: 42}",0.4998829861923707,0.9855143560396598,0.9519546031951904,0.9970828294754028,,max_iter,,,,,stratified_labeled_val,2,True,15,35,0.1226,success,,0.7030527289546716,0.6062769418798619,0.6118491921005387,0.7638890147209167,0.760888235585578,0.4909603274113836,,,,,,,,,,
2026-06-29T11:19:54.239554+00:00,phoneme,1489,self_training_lr,1,100,4223,80,20,1081,2,5,5,2111.0,332.0,4.0,"{0: 1857, 1: 334}",0.4998816007577552,0.9823425355707508,0.9500224590301514,0.9948469400405884,,max_total_pseudo_fraction,,,,,stratified_labeled_val,2,True,30,70,0.1496,success,,0.7733580018501388,0.7316877797413579,0.7293260361893374,0.8612346649169922,0.7831684476522371,0.5305927377352733,,,,,,,,,,
2026-06-29T11:19:54.396190+00:00,phoneme,1489,self_training_lr,1,250,4073,200,50,1081,2,5,5,1913.0,113.0,5.0,"{0: 2049, 1: 64}",0.4696783697520255,0.9728983316942466,0.9500067830085754,0.990675687789917,,max_iter,,,,,stratified_labeled_val,2,True,74,176,0.1773,success,,0.7141535615171137,0.6113618346078253,0.6181639854732013,0.6083618402481079,0.7822848365732407,0.5529021161203038,,,,,,,,,,
2026-06-29T11:19:54.578946+00:00,phoneme,1489,self_training_lr,1,500,3823,400,100,1081,2,5,5,1431.0,132.0,5.0,"{0: 1712, 1: 119}",0.374313366466126,0.9615776276855016,0.9500346779823304,0.9781062602996826,,max_iter,,,,,stratified_labeled_val,2,True,147,353,0.1301,success,,0.7252543940795559,0.6330577898161759,0.6408698132519002,0.5211670398712158,0.7885815977670241,0.5543438771985711,,,,,,,,,,
2026-06-29T11:19:54.713993+00:00,phoneme,1489,self_training_lr,2,50,4273,40,10,1081,2,5,5,2136.0,254.0,4.0,"{0: 1648, 1: 528}",0.4998829861923707,0.985715457451031,0.9501006603240968,0.9981406331062316,,max_total_pseudo_fraction,,,,,stratified_labeled_val,2,True,15,35,0.1889,success,,0.7428307123034228,0.7350075148231952,0.7129064924146892,0.9438706636428832,0.7909227542239914,0.5211141479599869,,,,,,,,,,
2026-06-29T11:19:54.909889+00:00,phoneme,1489,self_training_lr,2,100,4223,80,20,1081,2,5,5,2111.0,324.0,4.0,"{0: 1810, 1: 381}",0.4998816007577552,0.979814487969576,0.95035719871521,0.9955135583877563,,max_total_pseudo_fraction,,,,,stratified_labeled_val,2,True,30,70,0.1458,success,,0.7437557816836263,0.6821374304259501,0.685268629027596,0.753884494304657,0.8052628536508827,0.5978296633421497,,,,,,,,,,
2026-06-29T11:19:55.061795+00:00,phoneme,1489,self_training_lr,2,250,4073,200,50,1081,2,5,5,1822.0,147.0,5.0,"{0: 1832, 1: 190}",0.447336115885097,0.969554290355364,0.9500643014907836,0.9859105348587036,,max_iter,,,,,stratified_labeled_val,2,True,74,176,0.1423,success,,0.7465309898242368,0.6841007812112905,0.6877566940754797,0.5792331099510193,0.8097015541645334,0.5863090036412919,,,,,,,,,,
2026-06-29T11:19:55.208554+00:00,phoneme,1489,self_training_lr,2,500,3823,400,100,1081,2,5,5,1560.0,80.0,5.0,"{0: 1835, 1: 125}",0.4080565001307873,0.9648990787756748,0.950001060962677,0.9857752919197084,,max_iter,,,,,stratified_labeled_val,2,True,147,353,0.2913,success,,0.7372802960222017,0.645256990437181,0.6545548654244306,0.5156462788581848,0.8128396122020908,0.568870270431301,,,,,,,,,,
2026-06-29T11:19:55.524375+00:00,phoneme,1489,self_training_xgboost,0,50,4273,40,10,1081,2,5,5,1631.0,589.0,3.0,"{0: 1528, 1: 143}",0.3816990404867774,0.9941809342581388,0.9505071640014648,0.9998363256454468,,max_iter,,,,,stratified_labeled_val,2,True,15,35,8.5346,success,,0.7409805735430157,0.6349550762217782,0.645507355007964,1.070950627326965,0.741876145804086,0.5273529978982499,,,,,,,,,,
2026-06-29T11:20:04.068938+00:00,phoneme,1489,self_training_xgboost,0,100,4223,80,20,1081,2,5,5,1948.0,569.0,3.0,"{0: 1556, 1: 472}",0.4612834477859341,0.9949816970242612,0.9501196146011353,0.999845564365387,,max_iter,,,,,stratified_labeled_val,2,True,30,70,5.3281,success,,0.7650323774283071,0.7156465225362115,0.71604409696368,0.8420788645744324,0.819437792128429,0.5907771194176744,,,,,,,,,,
2026-06-29T11:20:09.427946+00:00,phoneme,1489,self_training_xgboost,0,250,4073,200,50,1081,2,5,5,1989.0,522.0,3.0,"{0: 1641, 1: 548}",0.4883378345200098,0.9965423173854074,0.9678768515586852,0.999868392944336,,max_iter,,,,,stratified_labeled_val,2,True,74,176,11.7895,success,,0.790009250693802,0.7619246205427188,0.753915350017299,0.7719103097915649,0.8481551521958148,0.6470559577836558,,,,,,,,,,
2026-06-29T11:20:21.239381+00:00,phoneme,1489,self_training_xgboost,0,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1761, 1: 506}",0.4883599267590897,0.9959541591783226,0.9687668085098268,0.999881386756897,,max_iter,,,,,stratified_labeled_val,2,True,147,353,7.1969,success,,0.8233117483811286,0.7882533403802006,0.7874555421159637,0.537536084651947,0.8853948172494096,0.7364058933853442,,,,,,,,,,
2026-06-29T11:20:28.447815+00:00,phoneme,1489,self_training_xgboost,1,50,4273,40,10,1081,2,5,5,1926.0,587.0,3.0,"{0: 1372, 1: 594}",0.4507371869880646,0.9956611216934794,0.9507728219032288,0.9998273253440856,,max_iter,,,,,stratified_labeled_val,2,True,15,35,7.4071,success,,0.7520814061054579,0.728632302178473,0.7156357725620146,1.124064326286316,0.7797785191669282,0.5137549885935052,,,,,,,,,,
2026-06-29T11:20:35.866760+00:00,phoneme,1489,self_training_xgboost,1,100,4223,80,20,1081,2,5,5,2062.0,541.0,3.0,"{0: 1430, 1: 712}",0.4882784750177599,0.9962821754289992,0.9731892347335817,0.999761700630188,,max_iter,,,,,stratified_labeled_val,2,True,30,70,6.0714,success,,0.7724329324699353,0.7485672287644309,0.7369548702609026,1.126977801322937,0.8038404049746477,0.5365046243877405,,,,,,,,,,
2026-06-29T11:20:41.945540+00:00,phoneme,1489,self_training_xgboost,1,250,4073,200,50,1081,2,5,5,1950.0,531.0,3.0,"{0: 1641, 1: 509}",0.4787625828627547,0.9947705486493232,0.95041424036026,0.999882161617279,,max_iter,,,,,stratified_labeled_val,2,True,74,176,8.1327,success,,0.8029602220166513,0.7747782714255042,0.7679277859137781,0.6438838243484497,0.8704787190116768,0.703947589964714,,,,,,,,,,
2026-06-29T11:20:50.086264+00:00,phoneme,1489,self_training_xgboost,1,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1769, 1: 498}",0.4883599267590897,0.9964937656782628,0.9669790267944336,0.9999207854270936,,max_iter,,,,,stratified_labeled_val,2,True,147,353,7.7673,success,,0.8408880666049954,0.8099162633986821,0.8087733155612602,0.5159822106361389,0.900824978941979,0.7788850491532908,,,,,,,,,,
2026-06-29T11:20:57.861722+00:00,phoneme,1489,self_training_xgboost,2,50,4273,40,10,1081,2,5,5,2086.0,547.0,3.0,"{0: 1204, 1: 922}",0.4881816054294406,0.9950098247050324,0.9668629169464112,0.9998127222061156,,max_iter,,,,,stratified_labeled_val,2,True,15,35,2.0086,success,,0.7363552266419982,0.7230436685550068,0.7038774621610788,1.171667218208313,0.833329892480222,0.6290543266811283,,,,,,,,,,
2026-06-29T11:20:59.877870+00:00,phoneme,1489,self_training_xgboost,2,100,4223,80,20,1081,2,5,5,1996.0,557.0,3.0,"{0: 1556, 1: 520}",0.4726497750414397,0.9953554645628632,0.9504326581954956,0.9998801350593568,,max_iter,,,,,stratified_labeled_val,2,True,30,70,6.0908,success,,0.7733580018501388,0.7482988422217451,0.7374030921282897,0.7968224883079529,0.8504240507374435,0.6719581747335935,,,,,,,,,,
2026-06-29T11:21:05.984097+00:00,phoneme,1489,self_training_xgboost,2,250,4073,200,50,1081,2,5,5,1989.0,522.0,3.0,"{0: 1641, 1: 548}",0.4883378345200098,0.9963846126053428,0.9656530618667604,0.9998934268951416,,max_iter,,,,,stratified_labeled_val,2,True,74,176,7.5082,success,,0.8038852913968547,0.78096974251408,0.7711209651645894,0.6871671676635742,0.8737303252019093,0.7144873188086305,,,,,,,,,,
2026-06-29T11:21:13.499633+00:00,phoneme,1489,self_training_xgboost,2,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1761, 1: 506}",0.4883599267590897,0.9965543461854788,0.9723486304283142,0.999915361404419,,max_iter,,,,,stratified_labeled_val,2,True,147,353,7.9243,success,,0.8353376503237743,0.7986068673922737,0.8002620018435629,0.500699520111084,0.9056724528052588,0.7557534843654053,,,,,,,,,,
2026-06-29T11:21:21.431745+00:00,phoneme,1489,self_training_lightgbm,0,50,4273,40,10,1081,2,5,5,0.0,0.0,0.0,"{0: 28, 1: 12}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,15,35,0.2918,success,,0.7067530064754857,0.5,0.4140921409214092,0.6051424941170336,0.5,0.2932469935245143,,,,,,,,,,
2026-06-29T11:21:21.731542+00:00,phoneme,1489,self_training_lightgbm,0,100,4223,80,20,1081,2,5,5,2015.0,552.0,3.0,"{0: 1547, 1: 548}",0.477148946246744,0.9966139250106084,0.9502845908295814,0.999999996495946,,max_iter,,,,,stratified_labeled_val,2,True,30,70,5.8282,success,,0.7770582793709528,0.7370740912018763,0.7342178421860733,1.658255130847138,0.8414620047236032,0.615274293177774,,,,,,,,,,
2026-06-29T11:21:27.567005+00:00,phoneme,1489,self_training_lightgbm,0,250,4073,200,50,1081,2,5,5,1989.0,522.0,3.0,"{0: 1641, 1: 548}",0.4883378345200098,0.9998489247224462,0.9970146903846144,0.9999999995071382,,max_iter,,,,,stratified_labeled_val,2,True,74,176,22.1493,success,,0.8029602220166513,0.7683184137942425,0.7650970970358242,1.4108067571917762,0.867066080895833,0.6722101204542068,,,,,,,,,,
2026-06-29T11:21:49.727088+00:00,phoneme,1489,self_training_lightgbm,0,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1731, 1: 536}",0.4883599267590897,0.9999136383048232,0.9980124797797998,0.999999999311683,,max_iter,,,,,stratified_labeled_val,2,True,147,353,16.8153,success,,0.8316373728029602,0.7941433927362214,0.7957735075029688,1.0495740840729506,0.893479445719854,0.7587001593654432,,,,,,,,,,
2026-06-29T11:22:06.555012+00:00,phoneme,1489,self_training_lightgbm,1,50,4273,40,10,1081,2,5,5,0.0,0.0,0.0,"{0: 28, 1: 12}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,15,35,0.468,success,,0.7067530064754857,0.5,0.4140921409214092,0.5761794105518369,0.6447202173518093,0.3791812228714903,,,,,,,,,,
2026-06-29T11:22:07.030182+00:00,phoneme,1489,self_training_lightgbm,1,100,4223,80,20,1081,2,5,5,2062.0,541.0,3.0,"{0: 1461, 1: 681}",0.4882784750177599,0.9976266131399228,0.971994847138204,0.9999999769922374,,max_iter,,,,,stratified_labeled_val,2,True,30,70,9.5851,success,,0.7659574468085106,0.7301435248649809,0.7243461494656613,2.30193740023815,0.8107379391216741,0.5387599758954992,,,,,,,,,,
2026-06-29T11:22:16.622427+00:00,phoneme,1489,self_training_lightgbm,1,250,4073,200,50,1081,2,5,5,1989.0,522.0,3.0,"{0: 1641, 1: 548}",0.4883378345200098,0.99932136238074,0.9879293634760588,0.9999999948973992,,max_iter,,,,,stratified_labeled_val,2,True,74,176,14.7788,success,,0.8103607770582794,0.7883194047599386,0.7784971128309849,1.37153705192666,0.8735692932762977,0.7009529293577784,,,,,,,,,,
2026-06-29T11:22:31.416731+00:00,phoneme,1489,self_training_lightgbm,1,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1764, 1: 503}",0.4883599267590897,0.9999071585047588,0.99795644306526,0.9999999991053216,,max_iter,,,,,stratified_labeled_val,2,True,147,353,14.3105,success,,0.849213691026827,0.8222661733859646,0.8195966692501513,1.0217814539232462,0.9007382694435728,0.7749275026087509,,,,,,,,,,
2026-06-29T11:22:45.735375+00:00,phoneme,1489,self_training_lightgbm,2,50,4273,40,10,1081,2,5,5,0.0,0.0,0.0,"{0: 28, 1: 12}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,15,35,0.1628,success,,0.7067530064754857,0.5,0.4140921409214092,0.6051424941170336,0.5,0.2932469935245143,,,,,,,,,,
2026-06-29T11:22:45.904543+00:00,phoneme,1489,self_training_lightgbm,2,100,4223,80,20,1081,2,5,5,2036.0,547.0,3.0,"{0: 1529, 1: 587}",0.4821217144210277,0.9963393931211232,0.950127039133534,0.9999999830834154,,max_iter,,,,,stratified_labeled_val,2,True,30,70,6.0848,success,,0.7668825161887142,0.7547917320428759,0.7361371561410306,1.8007969278132374,0.8483822485011642,0.6739020032925753,,,,,,,,,,
2026-06-29T11:22:52.005160+00:00,phoneme,1489,self_training_lightgbm,2,250,4073,200,50,1081,2,5,5,1989.0,522.0,3.0,"{0: 1614, 1: 575}",0.4883378345200098,0.9997245285750468,0.9956294236101848,0.9999999990488696,,max_iter,,,,,stratified_labeled_val,2,True,74,176,8.7562,success,,0.8196114708603145,0.7948639073777396,0.7875395223154307,1.2592589203485054,0.8846474639536228,0.7482885800891947,,,,,,,,,,
2026-06-29T11:23:00.769061+00:00,phoneme,1489,self_training_lightgbm,2,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1756, 1: 511}",0.4883599267590897,0.9999039469453832,0.9978871729356444,0.9999999999688476,,max_iter,,,,,stratified_labeled_val,2,True,147,353,9.939,success,,0.8297872340425532,0.7836061241680017,0.7899019773533885,1.017799053018773,0.9072538688952384,0.7689405223416618,,,,,,,,,,
2026-06-29T11:23:10.715981+00:00,phoneme,1489,self_training_catboost,0,50,4273,40,10,1081,2,5,5,0.0,0.0,0.0,"{0: 28, 1: 12}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,15,35,0.4703,success,,0.7382053654024052,0.5988467636711976,0.6022516144718041,0.4899920431601623,0.8078249128775992,0.6048392223626845,,,,,,,,,,
2026-06-29T11:23:11.193345+00:00,phoneme,1489,self_training_catboost,0,100,4223,80,20,1081,2,5,5,0.0,0.0,0.0,"{0: 56, 1: 24}",0.0,,,,,min_added_fraction,,,,,stratified_labeled_val,2,True,30,70,0.6933,success,,0.7493061979648473,0.643613638991197,0.6555402044763747,0.4566050370197372,0.8356049845574512,0.5918052754718709,,,,,,,,,,
2026-06-29T11:23:11.902641+00:00,phoneme,1489,self_training_catboost,0,250,4073,200,50,1081,2,5,5,750.0,250.0,3.0,"{0: 891, 1: 59}",0.1841394549472133,0.9848340570039013,0.974302525346391,0.9936579066854496,,max_iter,,,,,stratified_labeled_val,2,True,74,176,3.0661,success,,0.7844588344125809,0.7155474259666045,0.7257961093492975,0.4213471282112843,0.8594851933208912,0.645258756321203,,,,,,,,,,
2026-06-29T11:23:15.018317+00:00,phoneme,1489,self_training_catboost,0,500,3823,400,100,1081,2,5,5,750.0,250.0,3.0,"{0: 1032, 1: 118}",0.1961810096782631,0.9807408207268966,0.9745227426765932,0.9921338799567566,,max_iter,,,,,stratified_labeled_val,2,True,147,353,4.282,success,,0.8075855689176689,0.7411370505557666,0.7538706739526411,0.3884141561491449,0.8790691528894907,0.7303413443830136,,,,,,,,,,
2026-06-29T11:23:19.313939+00:00,phoneme,1489,self_training_catboost,1,50,4273,40,10,1081,2,5,5,0.0,0.0,0.0,"{0: 28, 1: 12}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,15,35,2.0251,success,,0.7391304347826086,0.670559647876856,0.6753961155123946,0.513547756631984,0.7790456174542092,0.5085409751364836,,,,,,,,,,
2026-06-29T11:23:21.379555+00:00,phoneme,1489,self_training_catboost,1,100,4223,80,20,1081,2,5,5,0.0,0.0,0.0,"{0: 56, 1: 24}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,30,70,3.3239,success,,0.7493061979648473,0.6731444167341074,0.6810761615178524,0.4972851669972766,0.8284308058202718,0.5811439778345966,,,,,,,,,,
2026-06-29T11:23:24.739336+00:00,phoneme,1489,self_training_catboost,1,250,4073,200,50,1081,2,5,5,635.0,250.0,3.0,"{0: 776, 1: 59}",0.1559047385219739,0.9835263032189592,0.9700058392810724,0.993675541218866,,max_iter,,,,,stratified_labeled_val,2,True,74,176,8.1031,success,,0.7946345975948196,0.7209007052372537,0.7343380536146018,0.4089709820563358,0.8690562703354419,0.6868204498925153,,,,,,,,,,
2026-06-29T11:23:32.853106+00:00,phoneme,1489,self_training_catboost,1,500,3823,400,100,1081,2,5,5,750.0,250.0,3.0,"{0: 1032, 1: 118}",0.1961810096782631,0.9851589274467818,0.9769378556949844,0.9946269263285902,,max_iter,,,,,stratified_labeled_val,2,True,147,353,5.8673,success,,0.818686401480111,0.766524352981981,0.7743887895050685,0.3723999321512474,0.8921375130064247,0.7497096883456442,,,,,,,,,,
2026-06-29T11:23:38.739273+00:00,phoneme,1489,self_training_catboost,2,50,4273,40,10,1081,2,5,5,0.0,0.0,0.0,"{0: 28, 1: 12}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,15,35,0.9432,success,,0.7354301572617946,0.6882442565279865,0.6854232804232805,0.4741318309000996,0.8148855434621038,0.5757451243741565,,,,,,,,,,
2026-06-29T11:23:39.699452+00:00,phoneme,1489,self_training_catboost,2,100,4223,80,20,1081,2,5,5,0.0,0.0,0.0,"{0: 56, 1: 24}",0.0,,,,,no_candidates,,,,,stratified_labeled_val,2,True,30,70,3.6659,success,,0.7641073080481036,0.6697730688555997,0.6833171538695724,0.4335487710443997,0.8522532082514409,0.6690560647023848,,,,,,,,,,
2026-06-29T11:23:43.412036+00:00,phoneme,1489,self_training_catboost,2,250,4073,200,50,1081,2,5,5,750.0,250.0,3.0,"{0: 891, 1: 59}",0.1841394549472133,0.9859421108279728,0.976778871850208,0.993880534419056,,max_iter,,,,,stratified_labeled_val,2,True,74,176,6.0167,success,,0.8085106382978723,0.7611710737113317,0.7652625450425643,0.3829728898079165,0.8829008869142979,0.733366195243503,,,,,,,,,,
2026-06-29T11:23:49.442390+00:00,phoneme,1489,self_training_catboost,2,500,3823,400,100,1081,2,5,5,750.0,250.0,3.0,"{0: 1032, 1: 118}",0.1961810096782631,0.9867279918423644,0.9815068609671886,0.9929388488598224,,max_iter,,,,,stratified_labeled_val,2,True,147,353,6.8488,success,,0.8288621646623496,0.7792603266883578,0.7872674259661708,0.3571245924015033,0.9006598179926338,0.7714734257638666,,,,,,,,,,
2026-06-29T11:23:56.313572+00:00,phoneme,1489,rpl_lr,0,50,4273,40,10,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,15,35,0.429,success,,0.7058279370952821,0.5085739177828794,0.4424147461849891,1.8068393468856807,0.7249616000792773,0.4964536924138139,,,,,,,,,,
2026-06-29T11:23:56.757031+00:00,phoneme,1489,rpl_lr,0,100,4223,80,20,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,30,70,0.6211,success,,0.7548566142460684,0.6743026078913902,0.6839589283960914,1.2010596990585327,0.7915008175466992,0.5518381916004673,,,,,,,,,,
2026-06-29T11:23:57.425297+00:00,phoneme,1489,rpl_lr,0,250,4073,200,50,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,74,176,2.3718,success,,0.7400555041628122,0.6370691363733959,0.6474638627276894,0.8102508783340454,0.8030249227872562,0.591431136478525,,,,,,,,,,
2026-06-29T11:23:59.931720+00:00,phoneme,1489,rpl_lr,0,500,3823,400,100,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,147,353,1.2662,success,,0.723404255319149,0.6169835004211603,0.6248814767102461,0.5748620629310608,0.7939906188580773,0.5576074079651097,,,,,,,,,,
2026-06-29T11:24:01.233064+00:00,phoneme,1489,rpl_lr,1,50,4273,40,10,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,15,35,0.9446,success,,0.7548566142460684,0.7010648752209028,0.7023570178036147,1.5066238641738892,0.7633491337308207,0.4954668406474969,,,,,,,,,,
2026-06-29T11:24:02.188698+00:00,phoneme,1489,rpl_lr,1,100,4223,80,20,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,30,70,0.3591,success,,0.7724329324699353,0.7338018398929758,0.7298927396091497,1.461627721786499,0.7703147967694518,0.5230090676487806,,,,,,,,,,
2026-06-29T11:24:02.568031+00:00,phoneme,1489,rpl_lr,1,250,4073,200,50,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,74,176,1.1082,success,,0.7354301572617946,0.6181086593885742,0.6269139056224899,0.7172634601593018,0.795283003286703,0.5915062942226478,,,,,,,,,,
